,Create Time,Classification Business,New-Code,Kategori 1 (ID),Kategori 2 (ID),Kategori 3 (ID),ID Background detail- ID,ID Example,ID Pertanyaan Serupa 1-ID,ID Pertanyaan Serupa 2-ID,ID Pertanyaan Serupa 3-ID,ID Pertanyaan Serupa 4-ID,ID Pertanyaan Serupa 5-ID,ID Pertanyaan Serupa 6-ID,ID Pertanyaan Serupa 7-ID,ID Pertanyaan Serupa 8-ID,ID Pertanyaan Serupa 9-ID,ID Pertanyaan Serupa 10-ID,ID Answer,NEW - ANSWER,combined_question
467,2/1/2023,ASI,1344-1390-1452-596,Virtual,Pembayaran Pendidikan gagal,Voucher,Gagal pembayaran pendidikan,Bagaimana jika pembayaran Pendidikan di Akulaku gagal?,Kenapa pembayaran Pendidikan di Akulaku gagal?,Kenapa tidak bisa melakukan pembayaran Pendidikan di Akulaku?,Null,Null,Null,Null,Null,Null,Null,Null,"Untuk pembayaran Pendidikan dengan status gagal maka akan otomatis terbatalkan pada sistem. Dan dana yang sudah dibayarkan akan dilakukan pengembalian dana refund. Silakan mencoba pembayaran kembali secara berkala, jika status masih tetap gagal Anda dapat menghubungi layanan pelanggan di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku.","Untuk pembayaran Pendidikan dengan status gagal maka akan otomatis terbatalkan pada sistem. Dan dana yang sudah dibayarkan akan dilakukan pengembalian dana refund. Silakan mencoba pembayaran kembali secara berkala, jika status masih tetap gagal Kakak dapat menghubungi layanan pelanggan di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku.",Bagaimana jika pembayaran Pendidikan di Akulaku gagal? Gagal pembayaran pendidikan
468,2/1/2023,ASI,1344-1391-1453-597,Virtual,Cara melakukan pembayaran e-Samsat,Voucher,Cara pembayaran e-Samsat,Bagaimana cara melakukan pembayaran e-Samsat di Akulaku?,Bagaimana Langkah pembayaran e-Samsat di Akulaku? ,Mau melakukan pembayaran e-Samsat di Akulaku?,Null,Null,Null,Null,Null,Null,Null,Null,"Untuk melakukan pembayaran E-Samsat melalui aplikasi Akulaku dapat mengikuti langkah-langkah berikut : 

1. Masuk ke menu Top Up dan Tagihan di aplikasi Akulaku → E-Samsat 
2. Klik ikon E-Samsat 
3. Pilih Wilayah Samsat
4. Masukan Kode Bayar
6. Klik Cek Tagihan pada aplikasi Akulaku
7. Pilih Metode Pembayaran
8. Transaksi selesai

Untuk informasi terkait dengan pembayaran E-Samsat konfirmasikan pada H+1 setelah selesai melakukan transaksi melalui layanan pelanggan di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku. ",Null,Bagaimana cara melakukan pembayaran e-Samsat di Akulaku? Cara pembayaran e-Samsat
469,2/1/2023,ASI,1344-1392-1454-598,Virtual,Wilayah pembayaran e-Samsat yang tersedia di Akulaku,Voucher,Wilayah e-Samsat yang tersedia,Pembayaran e-Samsat mana saja yang tersedia di Akulaku?,Wilayah mana saja yang tersedia pembayaran e-Samsat di Akulaku,Area mana yang tersedia untuk pembayaran e-Samsat di Akulaku?,Null,Null,Null,Null,Null,Null,Null,Null,"Saat ini Akulaku menyediakan pembayaran untuk E-Samsat Jawa Tengah, Jawa Timur, Kalimantan Timur, Kepulauan Riau Sulawesi Selatan, Sulawesi Utara, Kalimantan Utara, Sumatera Utara dan untuk wilayah lain belum tersedia.",Null,Pembayaran e-Samsat mana saja yang tersedia di Akulaku? Wilayah e-Samsat yang tersedia
470,2/1/2023,ASI,1344-1393-1455-599,Virtual,Pembayaran e-Samsat gagal,Voucher,Gagal pembayaran e-Samsat,Bagaimana jika pembayaran e-Samsat di Akulaku gagal,Kenapa pembayaran e-Samsat di Akulaku gagal,Kenapa tidak bisa melakukan pembayaran e-Samsat di Akulaku?,Null,Null,Null,Null,Null,Null,Null,Null,"Untuk pembayaran E-Samsat dengan status gagal maka akan otomatis terbatalkan pada sistem. Dan dana yang sudah dibayarkan akan dilakukan pengembalian dana refund. Silakan mencoba pembayaran kembali secara berkala, jika status masih tetap gagal Anda dapat menghubungi layanan pelanggan di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku.","Untuk pembayaran E-Samsat dengan status gagal maka akan otomatis terbatalkan pada sistem. Dan dana yang sudah dibayarkan akan dilakukan pengembalian dana refund. Silakan mencoba pembayaran kembali secara berkala, jika status masih tetap gagal Kakak dapat menghubungi layanan pelanggan di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku.",Bagaimana jika pembayaran e-Samsat di Akulaku gagal Gagal pembayaran e-Samsat
471,2/1/2023,ASI,1344-1394-1456-600,Virtual,Cara melakukan pembayaran tagihan Telkom,Voucher,Cara pembayaran tagihan Telkom,Bagaimana cara melakukan pembayaran Tagihan Telkom di Akulaku?,Saya ingin pembayaran Tagihan Telkom di akulaku caranya gimana?,Apakah di Akulaku bisa melakukan pembayaran Tagihan Telkom?,Null,Null,Null,Null,Null,Null,Null,Null,"Untuk melakukan pembayaran Telkom melalui aplikasi Akulaku dapat mengikuti langkah-langkah berikut : 

1. Masuk ke menu Top Up dan Tagihan di aplikasi Akulaku → Telkom 
2. Klik ikon Telkom 
3. Masukan No Pelanggan Indi Home
4. Klik Cek Tagihan pada aplikasi Akulaku
5. Pilih Metode Pembayaran
6. Transaksi selesai

Untuk informasi terkait dengan pembayaran Telkom  konfirmasikan pada H+1 setelah selesai melakukan transaksi melalui layanan pelanggan di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku. ","Sebelumnya, mohon maaf atas ketidaknyamanan yang dialami ya, Kak. Berikut kula bantu informasikan langkah-langkah untuk pembayaran Tagihan Telkom melalui aplikasi Akulaku: 

1. Masuk ke menu Top Up dan Tagihan di aplikasi Akulaku → Telkom 
2. Klik ikon Telkom 
3. Masukan No Pelanggan Indi Home
4. Klik Cek Tagihan pada aplikasi Akulaku
5. Pilih Metode Pembayaran
6. Transaksi selesai

Untuk informasi terkait dengan pembayaran Tagihan Telkom akan terkonfirmasi pada H+1 setelah transaksi selesai di aplikasi Akulaku. Jika mengalami kendala terkait dengan pembayaran Tagihan Telkom, Kakak dapat menghubungi Customer Service Akulaku di nomor telepon 1500920 dan layanan Live Chat pada aplikasi Akulaku. ",Bagaimana cara melakukan pembayaran Tagihan Telkom di Akulaku? Cara pembayaran tagihan Telkom
472,2/1/2023,ASI,1344-1395-1457-601,Virtual,Kapan pembayaran Tagihan Telkom dapat dibayarkan,Voucher,Waktu pembayaran tagihan Telkom,Kapan pembayaran Tagihan Telkom dapat dibayarkan di Akulaku?,Saya mau pembayaran Tagihan Telkom di Akulaku bisa kapan ?,Apakah bisa melakukan pembayaran Telkom di Akulaku?,Null,Null,Null,Null,Null,Null,Null,Null,"Tagihan Telkom dapat dibayarkan sesuai dengan jadwal yang diberikan oleh Telkom kepada setiap pengguna. Setiap pengguna layanan diwajibkan membayar tagihan selambat-lambatnya tanggal 20 setiap bulan. Artinya, pembayaran tagihan Telkom bisa dilakukan mulai dari awal bulan hingga tanggal 20 setiap bulannya.",Null,Kapan pembayaran Tagihan Telkom dapat dibayarkan di Akulaku? Waktu pembayaran tagihan Telkom
473,2/1/2023,ASI,1344-1396-1458-602,Virtual,Pembayaran tagihan Telkom gagal,Voucher,Gagal pembayaran tagihan Telkom,Bagaimana jika pembayaran Tagihan Telkom di Akulaku gagal,Saya sudah melakukan pembayaran Tagihan Telkom di Akulaku gagal?,Kenapa pembayaran Tagihan Telkom saya gagal di Akulaku?,Gagal terus pada saat melakukan pembayaran Tagihan Telkom di Akulaku?,Kenapa saya selalu gagal melakukan pembayaran Tagihan Telkom di Akulaku?,Null,Null,Null,Null,Null,Null,"Untuk pembayaran Telkom dengan status gagal maka akan otomatis terbatalkan pada sistem. Dan dana yang sudah dibayarkan akan dilakukan pengembalian dana refund. Silakan mencoba pembayaran kembali secara berkala, jika status masih tetap gagal Anda dapat menghubungi layanan pelanggan di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku.","Untuk pembayaran Telkom dengan status gagal maka akan otomatis terbatalkan pada sistem. Dan dana yang sudah dibayarkan akan dilakukan pengembalian dana refund. Silakan mencoba pembayaran kembali secara berkala, jika status masih tetap gagal Kakak dapat menghubungi layanan pelanggan di nomor hotline 1500920 dan layanan live chat pada aplikasi Akulaku.",Bagaimana jika pembayaran Tagihan Telkom di Akulaku gagal Gagal pembayaran tagihan Telkom
474,2/1/2023,ASI,289-369-526-603,Angsuran dan Pinjaman,Tidak bisa pengajuan Pinjaman,Pinjaman,Tidak bisa melakukan Pinjaman,Kenapa tidak bisa melakukan pengajuan atau menggunakan Pinjaman?,Kenapa setiap melakukan pengajuan pinjaman gagal?,kenapa tidak bisa pengajuan pinjaman?,kenapa pinjaman nya gak di acc,Kenapa pinjaman tidak bisa terus?,Kenapa tidak bisa melakukan pengajuan atau menggunakan Pinjaman?,Null,Null,Null,Null,Null,"Halo Kak, proses pengajuan peminjaman Kula menginformasikan bahwa Verifikasi/penilaian Pinjaman dan Dana Cicil meliputi berbagai pertimbangan berbagai aspek dari kondisi limit kredit peminjam. Kula sarankan untuk selalu mempertahankan kebiasaan pembayaran yang baik.","Sebelumnya, mohon maaf atas ketidaknyamanannya ya, Kak. Kula bantu informasikan terkait dengan kendala tidak bisa mengajukan pinjaman Dana Cicil yang Kakak ajukan, hal ini seringkali disebabkan oleh beberapa penyebab sebagai berikut:

- Data dan informasi yang diberikan belum sesuai, seperti ada kesalahan pengetikan data, foto KTP blur/terpotong, dan penggunaan aksesoris seperti kacamata hitam, masker, dll saat melakukan verifikasi wajah.
- Tidak memenuhi kriteria berdasarkan aturan SEOJK Nomor 19/SEOJK.06/2023 mengenai Penyelenggaraan Layanan Pendanaan Bersama Berbasis Teknologi Informasi, dimana Pengguna telah memiliki pinjaman aktif di/lebih dari tiga (3) Penyelenggara Layanan Pendanaan Bersama Berbasis Teknologi Informasi (LPBBTI) atau Peer-to-Peer (P2P).",Kenapa tidak bisa melakukan pengajuan atau menggunakan Pinjaman? Tidak bisa melakukan Pinjaman
475,2/1/2023,AFI,872-933-1028-604,Payment,Denda tagihan Akulaku Paylater (Tagihan tercetak sebelum tanggal 18 Oktober 2022),Akulaku Paylater,Denda tagihan Akulaku Paylater (Tagihan tercetak sebelum tanggal 18 Oktober 2022),Berapa denda tagihan Akulaku Paylater yang harus dibayarkan? (Tagihan tercetak sebelum tanggal 18 Oktober 2022),Berapa persen denda yang harus saya bayar?,Bagaimana jika saya telat membayar tagihan dan berpa denda yang saya akan terima?,Berapa jumlah total denda limit cicilan saya?,Berapa total denda limit cicilan saya?,"Mau bayar denda tagihan akulaku paylater, totalnya berapa?",Null,Null,Null,Null,Null,"Kula informasikan bahwa denda Akulaku Paylater untuk tagihan yang tercetak sebelum tanggal 18 Oktober 2022 akan dikenakan setelah 5 hari keterlambatan dengan kondisi:
1) Keterlambatan pembayaran setelah hari ke-5 sejak tanggal jatuh tempo akan dikenakan denda 2% dari tagihan pokok dan bunga yang belum dibayar. 
2) Keterlambatan pembayaran setelah hari ke-8 sejak tanggal jatuh tempo akan dikenakan denda keterlambatan 2% dari tagihan pokok
3) Keterlambatan pembayaran setelah hari ke-13 sejak tanggal jatuh tempo akan dikenakan denda keterlambatan 2% dari tagihan pokok
4) Keterlambatan pembayaran setelah hari ke-23 sejak tanggal jatuh tempo akan dikenakan denda keterlambatan 4%
Kula informasikan juga ya, Kak. Berdasarkan keterangan diatas nilai maksimal jumlah denda yang harus dibayarkan oleh Kakak tidak akan melebihi 10% dari nilai tagihan.","Kula informasikan bahwa denda Akulaku Paylater untuk tagihan yang tercetak sebelum tanggal 18 Oktober 2022 akan dikenakan setelah 5 hari keterlambatan dengan kondisi:
1) Keterlambatan setelah hari ke-5 dikenakan denda 2% dari tagihan pokok dan bunga yang belum dibayar. 
2) Keterlambatan pembayaran setelah hari ke-8 dikenakan denda keterlambatan 2% dari tagihan pokok
3) Keterlambatan pembayaran setelah hari ke-13 dikenakan denda keterlambatan 2% dari tagihan pokok
4) Keterlambatan pembayaran setelah hari ke-23 dikenakan denda keterlambatan 4%
Kula informasikan juga untuk nilai maksimal jumlah denda yang harus dibayarkan oleh Kakak tidak akan melebihi 10% dari nilai tagihan.",Berapa denda tagihan Akulaku Paylater yang harus dibayarkan? (Tagihan tercetak sebelum tanggal 18 Oktober 2022) Denda tagihan Akulaku Paylater (Tagihan tercetak sebelum tanggal 18 Oktober 2022)
476,2/1/2023,AFI,872-934-1029-605,Payment,Denda tagihan Akulaku Paylater (Tagihan tercetak setelah tanggal 18 Oktober 2022),Akulaku Paylater,Denda tagihan Akulaku Paylater (Tagihan tercetak setelah tanggal 18 Oktober 2022),Berapa denda tagihan Akulaku Paylater yang harus dibayarkan? (Tagihan tercetak setelah tanggal 18 Oktober 2022),Berapa persen denda yang harus saya bayar?,Bagaimana jika saya telat membayar tagihan dan berpa denda yang saya akan terima?,Jumlah denda tagihan limit cicilan saya berapa? (Tagihan tercetak setelah tanggal 18 Oktober 2022),Saya mau bayar tagihan limit kredit berapa totalnya? (Tagihan tercetak setelah tanggal 18 Oktober 2022),"Mau bayar tagihan cicilan paylater semua, berapa? (Tagihan tercetak setelah tanggal 18 Oktober 2022)",Null,Null,Null,Null,Null,Denda Akulaku Paylater untuk tagihan yang tercetak setelah tanggal 18 Oktober 2022 akan dikenakan mulai dari hari pertama keterlambatan pembayaran dengan nilai 6% setiap bulannya dan denda akan berhenti setelah 720 hari keterlambatan pembayaran.,Null,Berapa denda tagihan Akulaku Paylater yang harus dibayarkan? (Tagihan tercetak setelah tanggal 18 Oktober 2022) Denda tagihan Akulaku Paylater (Tagihan tercetak setelah tanggal 18 Oktober 2022)
477,2/1/2023,ASI,289-370-527-606,Angsuran dan Pinjaman,Denda tagihan dana cicil tercetak sebelum 10 Juni 2022,Pinjaman,Denda tagihan dana cicil tercetak sebelum 10 Juni 2022,Berapa denda tagihan Dana Cicil  yang harus dibayarkan? (Tagihan tercetak sebelum tanggal 10 Juni 2022),Saya mau bayar denda tagihan Dana Cicil. (Tagihan tercetak sebelum tanggal 10 Juni 2022),Berapa total denda tagihan Dana Cicil yang harus saya bayarkan? (Tagihan tercetak sebelum tanggal 10 Juni 2022),Jumlah denda tagihan Dana Cicil saya berapa? (Tagihan tercetak sebelum tanggal 10 Juni 2022),Saya mau bayar denda tagihan Dana Cicil berapa? (Tagihan tercetak sebelum tanggal 10 Juni 2022),Mau bayar denda Dana Cicil? (Tagihan tercetak sebelum tanggal 10 Juni 2022),Null,Null,Null,Null,Null,"Kula informasikan denda tagihan Dana Cicil untuk tagihan yang tercetak sebelum tanggal 10 Juni 2022 akan dikenakan dengan ketentuan sebagai berikut:
1) Terlambat 5-30 hari dikenakan denda Rp50.000
2) Terlambat 30-60 hari dikenakan denda Rp125.000
3) Terlambat 60-90 hari dikenakan denda Rp275.000
4) Terlambat lebih dari 90 hari dikenakan denda Rp450.000",Null,Berapa denda tagihan Dana Cicil  yang harus dibayarkan? (Tagihan tercetak sebelum tanggal 10 Juni 2022) Denda tagihan dana cicil tercetak sebelum 10 Juni 2022
478,2/1/2023,ASI,289-371-528-607,Angsuran dan Pinjaman,Denda tagihan dana cicil tercetak setelah 10 Juni 2022,Pinjaman,Denda tagihan dana cicil tercetak setelah 10 Juni 2022,Berapa denda tagihan Dana Cicil  yang harus dibayarkan? (Tagihan tercetak setelah tanggal 10 Juni 2022),Saya mau bayar denda tagihan Dana Cicil. (Tagihan tercetak setelah tanggal 10 Juni 2022),Berapa total denda tagihan Dana Cicil yang harus saya bayarkan? (Tagihan tercetak setelah tanggal 10 Juni 2022),Jumlah denda tagihan Dana Cicil saya berapa? (Tagihan tercetak setelah tanggal 10 Juni 2022),Saya mau bayar denda tagihan dana Cicil saya berapa? (Tagihan tercetak setelah tanggal 10 Juni 2022),Mau bayar denda Dana Cicil? (Tagihan tercetak setelah tanggal 10 juni 2022),Null,Null,Null,Null,Null,Kula informasikan untuk denda tagihan Dana Cicil akan dikenakan mulai dari hari pertama keterlambatan pembayaran dengan nilai 0.5% setiap harinya.,Null,Berapa denda tagihan Dana Cicil  yang harus dibayarkan? (Tagihan tercetak setelah tanggal 10 Juni 2022) Denda tagihan dana cicil tercetak setelah 10 Juni 2022
479,2/1/2023,ASI,289-372-529-608,Angsuran dan Pinjaman,Denda tagihan pinjaman tercetak sebelum tahun 2022,Pinjaman,Denda tagihan pinjaman tercetak sebelum tahun 2022,Berapa denda tagihan Pinjaman yang harus dibayarkan? (Tagihan tercetak sebelum tahun 2022),Saya mau bayar denda tagihan pinjaman. (Tagihan tercetak sebelum tahun 2022),Berapa total denda tagihan pinjaman. (Tagihan tercetak sebelum tahun 2022),Jumlah denda tagihan pinjaman berapa (Tagihan tercetak sebelum tahun 2022),Saya mau bayar semua denda tagihan pinjaman. (Tagihan tercetak sebelum tahun 2022),Mau bayar denda pinjaman berapa? (Tagihan tercetak sebelum tahun 2022),Null,Null,Null,Null,Null,"Kula informasikan denda tagihan PDL/Pinjaman Tunai untuk tagihan yang tercetak sebelum tahun 2022 akan dikenakan dari hari kedua keterlambatan dengan nilai denda 1% setiap harinya. Denda akan berhenti di hari ke 10 keterlambatan ya, Kak.",Null,Berapa denda tagihan Pinjaman yang harus dibayarkan? (Tagihan tercetak sebelum tahun 2022) Denda tagihan pinjaman tercetak sebelum tahun 2022
480,2/1/2023,ASI,289-373-530-609,Angsuran dan Pinjaman,Denda tagihan pinjaman tercetak setelah tahun 2022,Pinjaman,Denda tagihan pinjaman tercetak setelah tahun 2022,Berapa denda tagihan Pinjaman yang harus dibayarkan? (Tagihan tercetak setelah tahun 2022),Saya mau bayar denda tagihan pinjaman. (Tagihan tercetak setelah tahun 2022),Berapa total denda tagihan pinjaman. (Tagihan setelah tahun 2022),Jumlah denda tagihan pinjaman berapa. (Tagihan setelah tahun 2022),Saya mau bayar semua denda tagihan pinjaman. (Tagihan setelah tahun 2022),Mau bayar denda pinjaman berapa? (tagihan tercetak setelah 2022),Null,Null,Null,Null,Null,"Kula informasikan untuk denda tagihan PDL/Pinjaman Tunai akan dikenakan mulai dari hari pertama keterlambatan pembayaran dengan nilai denda 0,8% setiap harinya. Nilai maksimal jumlah denda yang harus dibayarkan oleh Kakak tidak akan melebihi 48% dari nilai pinjaman.",Null,Berapa denda tagihan Pinjaman yang harus dibayarkan? (Tagihan tercetak setelah tahun 2022) Denda tagihan pinjaman tercetak setelah tahun 2022
481,2/1/2023,ASI,289-374-531-610,Angsuran dan Pinjaman,Status Pinjaman belum sukses,Pinjaman,Status Pinjaman belum sukses,Kenapa pengajuan Pinjaman 98% sedangkan pembayaran tagihan tidak pernah telat?,"Mengapa pengajuan pinjaman masih 98%, saya bayar tagihan tidak pernah telat ","Kenapa saya melakukan pengajuan pinjaman verifikasinya lama, saya bayar tagihan tidak pernah telat?",Kenapa verifikasi pengajuan pinjaman 98% terus?,Kenapa pengajuan pinjaman saya masih pending terus?,"Kapan saya tidak bisa pinjam lagi, gagal terus?",Null,Null,Null,Null,Null,"Hai, Alovers. Kula informasikan untuk estimasi pengajuan pinjaman memerlukan 3x24 jam dari waktu Kakak melakukan pengajuan. Mohon untuk menunggu ya, Kak. Apabila setelah 3x24 jam masih berada di 98%, silahkan hubungi Layanan Pelanggan melalui Livechat atau Hotline.","Hai, Kak. Kula informasikan untuk estimasi pengajuan pinjaman memerlukan 3x24 jam dari waktu Kakak melakukan pengajuan. Mohon untuk menunggu ya, Kak. Apabila setelah 3x24 jam masih berada di 98%, silakan hubungi Layanan Pelanggan melalui Livechat atau Hotline.",Kenapa pengajuan Pinjaman 98% sedangkan pembayaran tagihan tidak pernah telat? Status Pinjaman belum sukses
482,2/1/2023,AFI,872-935-1030-611,Payment,Notifikasi pembayaran tagihan cicilan,Installment/Payment Gateway,Notifikasi pembayaran tagihan cicilan,Kenapa sudah melakukan pembayaran tagihan Paylater namun tidak menerima notifikasi?,"Saya sudah bayar tagihan paylater, namun tidak menerima notifikasi?","Kenapa saya tidak terima notifikasi, padahal saya sudah bayar tagihan cicilan ","Kenapa saya tidak terima notifikasi, padahal saya sudah bayar tagihan kredit limit","Sudah bayar tagihan limit cicilan, kenapa tidak masuk notifnya?","kenapa notif tidak masuk, padahal sudah bayar tagihan akulaku paylater",Null,Null,Null,Null,Null,"Kula informasikan untuk status pembayaran membutuhkan waktu 1x24 jam hingga terupdate. Mohon untuk menunggu agar pembayaran Kakak berhasil diproses. Jika dalam waktu lebih dari 1x24 jam status pembayaran Kakak belum terupdate dan belum menerima notifikasi, silakan hubungi Layanan Pelanggan melalui Livechat atau Hotline.",Null,Kenapa sudah melakukan pembayaran tagihan Paylater namun tidak menerima notifikasi? Notifikasi pembayaran tagihan cicilan
483,2/1/2023,AFI,872-936-1031-612,Payment,Pihak colletion masih melakukan penagihan,Collection,"pembayaran berhasil, tetapi masih ditagih kolektor","Kenapa masih dihubungi oleh kolektor, padahal tagihan pinjaman sudah lunas","Tagihan pinjaman sudah lunas, tetapi saya masih dihubungi oleh kolektor?","Saya sudah bayar tagihan, kenapa masih ditagih melalui telfon?","Kenapa saya masih ditelfon, padahal sudah bayar","Saya sudah bayar, kok masih ditelfon-telfon terus?","Kenapa saya masih ditelpon operator penagihan, sedangkan sudah melakukan pembayaran",Null,Null,Null,Null,Null,"Maaf, tentang masalah ini perlu proses pengecekan lebih lanjut oleh Layanan Pelanggan kami. Klik tombol di bawah ini untuk terhubung dengan Layanan Pelanggan.","Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Kakak bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.","Kenapa masih dihubungi oleh kolektor, padahal tagihan pinjaman sudah lunas pembayaran berhasil, tetapi masih ditagih kolektor"
